item_id,title,LOCATION,ROOM TYPE,NEAR FACILITIES,CITY,PARKING,REVIEWS
601,SKARDU LODGE,AGHA MEHDI CHOWK,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
602,SKARDU RESTAURANT,AGHA MEHDI CHOWK,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
603,SKARDU INN,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
604,GHAZI HOTEL LAKE UPPER KACHURA,UPPER KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
605,FIVE STAR RESTAURANT,PIA OFFICE SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
606,FOOD STREET API XHOQ SKARDU,SADPARA ROAD,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
607,AL-YOSUF BANQUET,PIA OFFICE SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
608,MIR HOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
609,MIR RESTAURANT,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
610,ASTORE INN HOTEL,NEAR DC OFFICE ASTORE,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
611,HARGISA HUT,SUNDUS SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
612,SHANGRILA RESORT,LOWER KACHURA LAKE SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
613,PTDC ASTAK MOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
614,HOTEL DEWAN-E-KHAS,DEWANE-E-KHAS ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
615,HOTEL SNOWLAND PALACE,HAMEED GARGH SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
616,HOTEL 1 SKARDU,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
617,HOTEL MOUNTAIN LODGE,SATPARA ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
618,HOTEL MASHABRUM,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
619,HOTEL MOUNTAIN LOGOON ,NEAR SHANGRILA RESORT,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
620,KAMRAN HOTEL,RAMA ROAD ASTORE,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
621,KAMRAN RESTAURANT,RAMA ROAD ASTORE,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
622,RAMA GREEN VIEW HOTEL,RAMA ROAD ASTORE,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
623,HOTEL SUMMIT,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
624,SUMMIT RESTAURANT,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
625,INDUS VIEW HOTEL,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
626,RAFSAL THE GUEST HOUSE,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
627,HEAVEN GUEST HOUSE,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
628,SKARDU VILAS,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
629,BALTISTAN MOUNTAIN CHALET,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
630,HOTEL REEGO,ALAMDAR ROAD,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
631,HOTEL HIMALAYA SKARDU,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
632,CAPRAFAL HOTEL,UPPER KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
633,CAPRAFAL RESTAURANT,UPPER KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
634,CAPRAFAL GUEST HOUSE,UPPER KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
635,RAMA MIDWAY GUEST HOSUE,RAMA ROAD ASTORE,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",ASTORE,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
636,GRACE LAND HOTEL SKARDU,PATAWAL ROAD,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
637,MONDOQ PALACE,KAZMI BAZAR SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
638,RIVER VIEW HOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
639,RIVER VIEW HOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
640,HOTEL HARGISA,JAFRII ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
641,FIVE STAR GUEST HOUSE,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
642,HOTEL RIVER VIEW SHIGER,SHIGAR,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
643,SARFARANGI HOTEL,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
644,SARFARANGI RESTAURANT,AIRPORT ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
645,RONDU HOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
646,DEOSAI GATEWAY HOTEL,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
647,HOTEL DE TRANGO,PIA OFFICE SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
648,INDUS MOTEL,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
649,SEHRISH GUEST HOUSE,SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
650,SHALIMAR HOTEL SKARDU,KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
651,SHALIMAR RESTAURANT,KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
652,SNOWLAND PALACE SKARDU,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
653,SKARDU LODGE,AGHA MEHDI CHOWK,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
654,SKARDU RESTAURANT,AGHA MEHDI CHOWK,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
655,SKARDU INN,COLLOGE ROAD SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
656,GHAZI HOTEL LAKE UPPER KACHURA,UPPER KACHURA SKARDU,"TRIPLE BED FAMILY,DELUX ROOM,HALL,SIDE ROOM,4 BEDED,SINGLE ROOMS","HOSPITAL,MARKET,PICNIC POINTS",SKARDU,AVAILABLE,"EXCELLENT STAYED HOTEL,GOOD LOCATION HOTEL, COMFORTABLE BED-QUIET-STAFF HELPFULL,OK PRICE LOOK HOTEL,NICE CLEAN HOTEL, NICE FOOD,WALKING DISTANCE FROM MAIN CITY,SAFE"
